id,event_type,subject,actor,outcome,ip_address,detail_message,details_json,created_at
1f926c71-dc59-4629-854b-9649c3724e47,license.created,18923d5e-2531-4fb7-8846-fc4f8132f69e,bmc-lic-19,success,10.20.21.17,Created license application BMC-TRD-2026-000415,"{""ward_code"": ""MCGM-L"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2026-03-25T20:58:00+00:00
d544fd5a-5651-4f81-8791-06c27eef007c,license.created,e79cfb65-dfd3-4129-a7fd-496d68f401ae,pmc-lic-11,success,10.20.180.246,Created license application PMC-FIR-2026-000416,"{""ward_code"": ""PMC-KB"", ""city"": ""Pune"", ""license_type"": ""fire_referral""}",2025-12-26T19:58:00+00:00
935b85af-e78a-4652-a740-2e07040fd1c2,license.created,144ef462-b343-468c-baa7-44b2305329ca,bmc-lic-20,success,10.20.152.43,Created license application BMC-BPA-2026-000417,"{""ward_code"": ""MCGM-ME"", ""city"": ""Mumbai"", ""license_type"": ""building_plan_approval""}",2026-01-26T00:02:00+00:00
777c09e5-1996-480d-801e-131fd87b9765,license.created,98bda484-f590-4ea4-8e77-5efeae28e524,pmc-lic-08,success,10.20.190.135,Created license application PMC-BPA-2026-000418,"{""ward_code"": ""PMC-KY"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2025-11-29T13:58:00+00:00
f85706c8-12ff-4adc-9995-f0185d144064,license.created,b204461f-2658-426a-b514-fcf1ea5d2131,pmc-lic-01,success,10.20.76.20,Created license application PMC-STO-2026-000419,"{""ward_code"": ""PMC-KVW"", ""city"": ""Pune"", ""license_type"": ""storage_noc""}",2025-12-04T08:12:00+00:00
281179de-8a7b-42a1-95c1-2ddae1325da6,license.created,6a665980-683c-41fe-b7c1-53209128076d,pmc-lic-16,success,10.20.60.81,Created license application PMC-OCC-2026-000420,"{""ward_code"": ""PMC-SR"", ""city"": ""Pune"", ""license_type"": ""occupancy_certificate""}",2026-02-15T11:25:00+00:00
8455ce90-0132-4e03-ac74-48bf3e0a25d1,license.created,2d5aa269-a0e9-4cde-b708-90da7bebd30e,pmc-lic-09,success,10.20.155.167,Created license application PMC-SBD-2026-000421,"{""ward_code"": ""PMC-AB"", ""city"": ""Pune"", ""license_type"": ""signboard_permission""}",2026-02-20T14:00:00+00:00
50b7cf33-47fe-4452-a84c-e0a4fcfab904,license.rejected,2d5aa269-a0e9-4cde-b708-90da7bebd30e,pmc-lic-09,success,10.20.26.241,Rejected license application PMC-SBD-2026-000421,"{""sla_days"": 7, ""decision_state"": ""rejected""}",2026-02-28T17:00:00+00:00
c7ba8cfd-0808-4beb-a4c5-abcbe5851229,license.created,1f089614-7791-41fb-83cd-f3d7f84e3b91,pmc-lic-09,success,10.20.64.228,Created license application PMC-HLT-2026-000422,"{""ward_code"": ""PMC-AB"", ""city"": ""Pune"", ""license_type"": ""health_noc""}",2025-12-01T03:21:00+00:00
18efcc24-91d7-4493-b372-16afff3d185b,license.approved,1f089614-7791-41fb-83cd-f3d7f84e3b91,pmc-lic-09,success,10.20.87.163,Approved license application PMC-HLT-2026-000422,"{""sla_days"": 12, ""decision_state"": ""approved""}",2025-12-09T11:21:00+00:00
ba8c822b-4f07-4c2c-b29b-bbc00479f174,license.created,69fa81cb-c84b-467d-a9bc-2daa952c46da,bmc-lic-13,success,10.20.13.37,Created license application BMC-STO-2026-000423,"{""ward_code"": ""MCGM-KW"", ""city"": ""Mumbai"", ""license_type"": ""storage_noc""}",2026-01-09T01:38:00+00:00
c23f1941-b701-4776-87d9-fa3b1804ca29,license.created,1e2c0a4b-bfc0-487f-a819-9ec0019505a4,pmc-lic-04,success,10.20.158.51,Created license application PMC-BPA-2026-000424,"{""ward_code"": ""PMC-TR"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2026-03-16T21:36:00+00:00
c6eee144-faac-45fd-8b7a-b39323f30c41,license.created,b3f8cd58-12c5-4c9b-a6a2-4f5fc9c9e567,pmc-lic-04,success,10.20.77.215,Created license application PMC-TRD-2026-000425,"{""ward_code"": ""PMC-TR"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2025-11-23T00:25:00+00:00
e2bb65da-cbee-4b87-b26c-6c1dbc32793f,license.approved,b3f8cd58-12c5-4c9b-a6a2-4f5fc9c9e567,pmc-lic-04,success,10.20.131.45,Approved license application PMC-TRD-2026-000425,"{""sla_days"": 10, ""decision_state"": ""approved""}",2025-11-29T20:25:00+00:00
23f8ed5a-0566-44e4-ad3e-fca003064e84,license.created,a4680176-88f0-414f-b07e-21fb159b52bd,pmc-lic-05,success,10.20.193.5,Created license application PMC-HLT-2026-000426,"{""ward_code"": ""PMC-DS"", ""city"": ""Pune"", ""license_type"": ""health_noc""}",2025-12-30T00:42:00+00:00
ddb5f9bd-3396-4dde-92c1-b64126cc51f5,license.approved,a4680176-88f0-414f-b07e-21fb159b52bd,pmc-lic-05,success,10.20.195.6,Approved license application PMC-HLT-2026-000426,"{""sla_days"": 12, ""decision_state"": ""approved""}",2026-01-10T23:42:00+00:00
a72dc066-398a-4ada-a777-ddacd7315983,license.created,3816cc55-5b8a-40c3-9036-5e60eeb854ff,pmc-lic-01,success,10.20.199.100,Created license application PMC-HLT-2026-000427,"{""ward_code"": ""PMC-KVW"", ""city"": ""Pune"", ""license_type"": ""health_noc""}",2026-01-10T12:16:00+00:00
2e19abbb-a86b-4f81-bff4-2b18b5a0c0f2,license.created,811ea1d8-0d79-4fc1-9e51-4f12cf73a42e,bmc-lic-15,success,10.20.165.250,Created license application BMC-TRD-2026-000428,"{""ward_code"": ""MCGM-PN"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2026-02-11T18:59:00+00:00
42bcc56a-6138-4c29-90b6-9a73c5a32c94,license.created,93fd0ffe-b4d3-4f40-aa49-ff2be6b8aa33,bmc-lic-01,success,10.20.15.84,Created license application BMC-STO-2026-000429,"{""ward_code"": ""MCGM-A"", ""city"": ""Mumbai"", ""license_type"": ""storage_noc""}",2026-01-19T17:51:00+00:00
611bd393-4f77-497c-9c91-f8ab66ebbfcb,license.created,3513c3e4-a391-4915-bf34-fa2f98bbf69e,pmc-lic-11,success,10.20.150.174,Created license application PMC-TRD-2026-000430,"{""ward_code"": ""PMC-KB"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-02-27T05:50:00+00:00
59993fec-d6b7-4185-b3ff-a34f45111c75,license.approved,3513c3e4-a391-4915-bf34-fa2f98bbf69e,pmc-lic-11,success,10.20.76.244,Approved license application PMC-TRD-2026-000430,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-03-06T04:50:00+00:00
5a052499-322f-4e39-8e36-a63b90cf0c43,license.created,3d7297fd-27e4-46e4-9843-d098750368be,bmc-lic-13,success,10.20.143.148,Created license application BMC-SBD-2026-000431,"{""ward_code"": ""MCGM-KW"", ""city"": ""Mumbai"", ""license_type"": ""signboard_permission""}",2025-11-08T02:08:00+00:00
49742e12-208a-4761-9aed-644ec52caa8c,license.approved,3d7297fd-27e4-46e4-9843-d098750368be,bmc-lic-13,success,10.20.56.216,Approved license application BMC-SBD-2026-000431,"{""sla_days"": 7, ""decision_state"": ""approved""}",2025-11-19T01:08:00+00:00
9932e627-26f7-4115-89fe-f01c5921eb4e,license.created,08a5ea7f-786c-402d-99bd-dab488a9b0ca,pmc-lic-11,success,10.20.107.82,Created license application PMC-TRD-2026-000432,"{""ward_code"": ""PMC-KB"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-01-18T16:25:00+00:00
2e1a8709-3b45-40b7-a26b-fd9b37c5df21,license.created,473e048a-5c80-437c-9ed9-1fa8b4e810b3,bmc-lic-06,success,10.20.36.10,Created license application BMC-STO-2026-000433,"{""ward_code"": ""MCGM-FS"", ""city"": ""Mumbai"", ""license_type"": ""storage_noc""}",2026-02-18T10:46:00+00:00
f8e76b55-2e33-4bec-bc09-86355306f3a9,license.created,53372c83-dbe8-4196-8340-9c8740a225b2,bmc-lic-19,success,10.20.87.36,Created license application BMC-TRD-2026-000434,"{""ward_code"": ""MCGM-L"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2026-03-15T19:20:00+00:00
4e83697f-0994-444c-8256-e3b57eed9f30,license.created,bdd41e6e-7823-47e4-9e9c-fcfa78ff6762,pmc-lic-16,success,10.20.111.173,Created license application PMC-SBD-2026-000435,"{""ward_code"": ""PMC-SR"", ""city"": ""Pune"", ""license_type"": ""signboard_permission""}",2026-01-28T20:43:00+00:00
cc7cc817-ca72-460c-8ca5-e30310ce6f98,license.created,4ceddc36-ed77-497f-a19f-6f6fcfbfd1a7,bmc-lic-13,success,10.20.32.177,Created license application BMC-HLT-2026-000436,"{""ward_code"": ""MCGM-KW"", ""city"": ""Mumbai"", ""license_type"": ""health_noc""}",2026-01-04T06:58:00+00:00
bdadab76-50a0-4350-982e-9f793d2cffb1,license.created,87def720-64db-49a5-bd3a-2c3206eeab16,bmc-lic-13,success,10.20.169.146,Created license application BMC-TRD-2026-000437,"{""ward_code"": ""MCGM-KW"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2026-03-25T07:24:00+00:00
5aed2b7d-1ae2-44cb-85b3-dd7d41dd96bf,license.approved,87def720-64db-49a5-bd3a-2c3206eeab16,bmc-lic-13,success,10.20.170.214,Approved license application BMC-TRD-2026-000437,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-04-04T09:24:00+00:00
2ab374ce-b079-48f7-8845-4f922cb1cc6a,license.created,a1fa27b9-5a58-45aa-b1e2-6cb27bc0266c,pmc-lic-09,success,10.20.157.84,Created license application PMC-BPA-2026-000438,"{""ward_code"": ""PMC-AB"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2026-01-25T00:00:00+00:00
ecdac251-53df-4e81-a329-714bc5cb9685,license.created,6ba0255d-1c9b-4bb7-9338-b86afd38b253,pmc-lic-02,success,10.20.98.35,Created license application PMC-BPA-2026-000439,"{""ward_code"": ""PMC-BP"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2026-02-09T06:35:00+00:00
bae8eaaa-decd-4b8c-a156-7b1374bddca9,license.approved,6ba0255d-1c9b-4bb7-9338-b86afd38b253,pmc-lic-02,success,10.20.105.151,Approved license application PMC-BPA-2026-000439,"{""sla_days"": 30, ""decision_state"": ""approved""}",2026-02-26T11:35:00+00:00
694f4abb-6bef-4918-9eb9-d5da2b5f65cc,license.created,1e5e5776-ad91-4a27-97ff-92415002faf4,bmc-lic-11,success,10.20.160.26,Created license application BMC-TRD-2026-000440,"{""ward_code"": ""MCGM-HW"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2025-11-18T15:32:00+00:00
cd0aeede-19c0-428f-81d8-d8b9a4c15b08,license.approved,1e5e5776-ad91-4a27-97ff-92415002faf4,bmc-lic-11,success,10.20.92.219,Approved license application BMC-TRD-2026-000440,"{""sla_days"": 10, ""decision_state"": ""approved""}",2025-12-04T10:32:00+00:00
ca31d827-4019-49bd-bd89-ccb3b4621c5c,license.created,b808b8ce-a867-40ad-ab3b-ece9e8317900,bmc-lic-06,success,10.20.10.93,Created license application BMC-SBD-2026-000441,"{""ward_code"": ""MCGM-FS"", ""city"": ""Mumbai"", ""license_type"": ""signboard_permission""}",2026-03-19T18:34:00+00:00
368959a0-2b1d-4028-9264-c01d98e4a350,license.created,5c5d2595-fd91-40ba-b49f-e3e9a920cad9,bmc-lic-22,success,10.20.138.137,Created license application BMC-FIR-2026-000442,"{""ward_code"": ""MCGM-N"", ""city"": ""Mumbai"", ""license_type"": ""fire_referral""}",2026-01-26T01:23:00+00:00
5ee13c36-14bf-459e-b8d8-22dbcc3ca8fe,license.approved,5c5d2595-fd91-40ba-b49f-e3e9a920cad9,bmc-lic-22,success,10.20.169.211,Approved license application BMC-FIR-2026-000442,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-02-06T01:23:00+00:00
dda79595-9fd0-4f2b-afde-950e148c3476,license.created,45f30b18-b4bd-44a0-a734-09f56bf2907a,bmc-lic-19,success,10.20.26.62,Created license application BMC-TRD-2026-000443,"{""ward_code"": ""MCGM-L"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2025-11-07T03:27:00+00:00
0b339153-df04-4e41-8fca-f697761f5e78,license.rejected,45f30b18-b4bd-44a0-a734-09f56bf2907a,bmc-lic-19,success,10.20.71.215,Rejected license application BMC-TRD-2026-000443,"{""sla_days"": 10, ""decision_state"": ""rejected""}",2025-11-17T17:27:00+00:00
8eee0ce9-930e-4f19-85b7-d81229bdb64a,license.created,a9e39788-27fa-4937-ade9-0382e4512a26,pmc-lic-06,success,10.20.193.48,Created license application PMC-HLT-2026-000444,"{""ward_code"": ""PMC-HM"", ""city"": ""Pune"", ""license_type"": ""health_noc""}",2025-12-15T18:37:00+00:00
f284a3c8-70f4-46a9-8797-2c28a4059e22,license.approved,a9e39788-27fa-4937-ade9-0382e4512a26,pmc-lic-06,success,10.20.56.106,Approved license application PMC-HLT-2026-000444,"{""sla_days"": 12, ""decision_state"": ""approved""}",2025-12-24T10:37:00+00:00
f677a968-b3f2-4744-b973-2fd57b5e4865,license.created,d98aa0ae-bd18-4708-b904-9ba70384d4cf,pmc-lic-07,success,10.20.17.250,Created license application PMC-BPA-2026-000445,"{""ward_code"": ""PMC-WR"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2026-03-09T22:33:00+00:00
7778ed29-ac9c-463b-b94e-6bfa0e5d232f,license.approved,d98aa0ae-bd18-4708-b904-9ba70384d4cf,pmc-lic-07,success,10.20.192.242,Approved license application PMC-BPA-2026-000445,"{""sla_days"": 30, ""decision_state"": ""approved""}",2026-03-18T08:33:00+00:00
24f923c4-7b7f-4292-b5f3-1dc594cd7a81,license.created,9880d604-870d-4397-8b9c-cdabd018d888,bmc-lic-17,success,10.20.159.20,Created license application BMC-BPA-2026-000446,"{""ward_code"": ""MCGM-RC"", ""city"": ""Mumbai"", ""license_type"": ""building_plan_approval""}",2026-03-24T14:17:00+00:00
acdd6723-0fe0-45f9-9781-3052fa32fb17,license.created,50a8dd62-8b18-4f29-beb7-316d2ba900eb,bmc-lic-17,success,10.20.35.18,Created license application BMC-TRD-2026-000447,"{""ward_code"": ""MCGM-RC"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2026-03-28T12:42:00+00:00
7fc798b1-86ab-48ca-b8bc-90fcfa1b6d36,license.created,d83dc9a8-d98a-49ef-8b7e-b4095b43d2d4,bmc-lic-14,success,10.20.197.98,Created license application BMC-STO-2026-000448,"{""ward_code"": ""MCGM-PS"", ""city"": ""Mumbai"", ""license_type"": ""storage_noc""}",2026-03-15T00:52:00+00:00
20dbfd8d-df28-40c6-8fdc-a36c75d7df38,license.approved,d83dc9a8-d98a-49ef-8b7e-b4095b43d2d4,bmc-lic-14,success,10.20.175.61,Approved license application BMC-STO-2026-000448,"{""sla_days"": 14, ""decision_state"": ""approved""}",2026-03-27T02:52:00+00:00
9128457e-822e-406b-87c3-ed6754f85ee8,license.created,22831616-688a-4649-a4a0-83bda95826a0,bmc-lic-21,success,10.20.46.211,Created license application BMC-STO-2026-000449,"{""ward_code"": ""MCGM-MW"", ""city"": ""Mumbai"", ""license_type"": ""storage_noc""}",2025-12-11T16:57:00+00:00
a744d51f-b8aa-4bb9-9542-ea974cc6601f,license.created,84f4abc7-ebec-458b-baf2-bdb3480b94c7,pmc-lic-01,success,10.20.40.229,Created license application PMC-BPA-2026-000450,"{""ward_code"": ""PMC-KVW"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2026-02-26T00:59:00+00:00
284cf8f2-5c12-48ff-86b9-a9c37b449361,license.approved,84f4abc7-ebec-458b-baf2-bdb3480b94c7,pmc-lic-01,success,10.20.188.72,Approved license application PMC-BPA-2026-000450,"{""sla_days"": 30, ""decision_state"": ""approved""}",2026-03-13T01:59:00+00:00
190f92ce-a856-487d-8b11-0ab505779e85,license.created,caf95e79-f3bd-4130-8f38-ad15a43dcd5c,pmc-lic-14,success,10.20.48.71,Created license application PMC-FIR-2026-000451,"{""ward_code"": ""PMC-NR"", ""city"": ""Pune"", ""license_type"": ""fire_referral""}",2026-03-04T12:28:00+00:00
b65a80dd-1e43-429d-bd54-7f1673f84f6a,license.created,61a299c6-513a-4763-b792-0bf91e8bb425,bmc-lic-09,success,10.20.136.87,Created license application BMC-STO-2026-000452,"{""ward_code"": ""MCGM-GN"", ""city"": ""Mumbai"", ""license_type"": ""storage_noc""}",2026-03-11T18:47:00+00:00
ba38802a-1ba5-444f-af31-8f9d2b331bd0,license.created,f84549f3-4b20-45de-bb5c-1aefb4b031e5,bmc-lic-07,success,10.20.158.172,Created license application BMC-FIR-2026-000453,"{""ward_code"": ""MCGM-FN"", ""city"": ""Mumbai"", ""license_type"": ""fire_referral""}",2026-01-16T12:30:00+00:00
c4b7f81c-0da7-4aa1-a5fe-e8f23aa58856,license.created,c08dcb91-88c7-4b72-b311-3cc2287a4a60,pmc-lic-13,success,10.20.101.62,Created license application PMC-STO-2026-000454,"{""ward_code"": ""PMC-DP"", ""city"": ""Pune"", ""license_type"": ""storage_noc""}",2025-12-17T22:46:00+00:00
9cd04e5b-4a97-4a03-a211-db4f59805f89,license.created,ba971a36-f390-46fd-8f56-b42356fc3b5f,pmc-lic-06,success,10.20.5.50,Created license application PMC-STO-2026-000455,"{""ward_code"": ""PMC-HM"", ""city"": ""Pune"", ""license_type"": ""storage_noc""}",2026-02-21T10:15:00+00:00
3d11c6e2-d636-4a29-b673-bfef2c909487,license.created,b016ef7c-7055-4fb6-b46f-9380c1810e9f,bmc-lic-18,success,10.20.187.236,Created license application BMC-BPA-2026-000456,"{""ward_code"": ""MCGM-RN"", ""city"": ""Mumbai"", ""license_type"": ""building_plan_approval""}",2026-03-05T19:24:00+00:00
d1b397c6-c1b7-46c1-917b-a25e7576c1b8,license.created,a7bef23e-a12e-4e9d-abb8-f56a4caec1a9,pmc-lic-11,success,10.20.85.24,Created license application PMC-STO-2026-000457,"{""ward_code"": ""PMC-KB"", ""city"": ""Pune"", ""license_type"": ""storage_noc""}",2026-01-23T16:03:00+00:00
70399c38-68aa-468a-a0ea-d3201cc6d47e,license.created,5bb50362-d2d0-43f3-a007-61cd1bad9a14,bmc-lic-06,success,10.20.192.213,Created license application BMC-FIR-2026-000458,"{""ward_code"": ""MCGM-FS"", ""city"": ""Mumbai"", ""license_type"": ""fire_referral""}",2025-12-30T02:55:00+00:00
9c6c0948-d9bd-4bc8-ab2f-651fa75273ea,license.approved,5bb50362-d2d0-43f3-a007-61cd1bad9a14,bmc-lic-06,success,10.20.188.111,Approved license application BMC-FIR-2026-000458,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-01-03T02:55:00+00:00
64e987d8-f0b2-45c0-9ca7-fe1ff0dac88b,license.created,6bd311f3-0d41-46e3-962d-34ac3429f0b5,pmc-lic-16,success,10.20.28.230,Created license application PMC-BPA-2026-000459,"{""ward_code"": ""PMC-SR"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2026-02-13T01:48:00+00:00
ed5393bc-19bb-46db-b260-0d8e57ad7677,license.created,b3e2e5d3-bca2-4538-bb9b-60cdca7562ca,bmc-lic-08,success,10.20.51.236,Created license application BMC-TRD-2026-000460,"{""ward_code"": ""MCGM-GS"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2026-01-18T02:39:00+00:00
d33f7f8e-c35d-4a93-b7d5-5a37c94d8f5c,license.approved,b3e2e5d3-bca2-4538-bb9b-60cdca7562ca,bmc-lic-08,success,10.20.82.30,Approved license application BMC-TRD-2026-000460,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-01-28T07:39:00+00:00
8051775a-077a-416c-a3a9-e20932e57e64,license.created,2f3973c7-f3c1-42d9-86d3-def7a1faeebf,pmc-lic-14,success,10.20.14.9,Created license application PMC-BPA-2026-000461,"{""ward_code"": ""PMC-NR"", ""city"": ""Pune"", ""license_type"": ""building_plan_approval""}",2026-02-27T04:14:00+00:00
f3e131d4-395d-4d02-b349-00c72706a3d3,license.created,3b9e44cf-5d78-490c-9c14-b40fd9b3c404,bmc-lic-10,success,10.20.17.141,Created license application BMC-SBD-2026-000462,"{""ward_code"": ""MCGM-HE"", ""city"": ""Mumbai"", ""license_type"": ""signboard_permission""}",2026-02-23T23:21:00+00:00
15c8a281-0556-4b00-a20b-2efd5c0ee594,license.approved,3b9e44cf-5d78-490c-9c14-b40fd9b3c404,bmc-lic-10,success,10.20.163.62,Approved license application BMC-SBD-2026-000462,"{""sla_days"": 7, ""decision_state"": ""approved""}",2026-03-04T20:21:00+00:00
7df9cab5-0f9d-46aa-a1b6-084df7596fd7,license.created,355e06cc-1a9f-40d7-9358-ae811420acc2,bmc-lic-16,success,10.20.117.229,Created license application BMC-TRD-2026-000463,"{""ward_code"": ""MCGM-RS"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2026-03-13T08:29:00+00:00
cf0c3c0a-aa9d-46c9-b36d-1f3b9e78dd60,license.approved,355e06cc-1a9f-40d7-9358-ae811420acc2,bmc-lic-16,success,10.20.81.131,Approved license application BMC-TRD-2026-000463,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-03-21T22:29:00+00:00
cb70e1a7-265e-49b2-a1cb-2f7b70813b92,license.created,da6dc1ce-b753-4f91-b868-2cc780cb4b69,pmc-lic-03,success,10.20.155.16,Created license application PMC-OCC-2026-000464,"{""ward_code"": ""PMC-BBW"", ""city"": ""Pune"", ""license_type"": ""occupancy_certificate""}",2025-11-14T21:20:00+00:00
566787ab-bd8d-4c3f-b8dd-05bfbde1c277,license.created,efd70203-dec6-4a5c-b9c8-0739c37ca745,pmc-lic-15,success,10.20.46.69,Created license application PMC-TRD-2026-000465,"{""ward_code"": ""PMC-YKD"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-03-15T06:46:00+00:00
719840cf-bd3d-46fa-aee8-6eadb07280d2,license.approved,efd70203-dec6-4a5c-b9c8-0739c37ca745,pmc-lic-15,success,10.20.69.195,Approved license application PMC-TRD-2026-000465,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-03-26T19:46:00+00:00
4d2992d0-2387-4490-a345-3ba4b3bd73c3,license.created,c00280e9-909c-4ba9-8aa3-836e33afcf0b,bmc-lic-11,success,10.20.36.10,Created license application BMC-TRD-2026-000466,"{""ward_code"": ""MCGM-HW"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2026-01-11T04:46:00+00:00
9495040f-85c2-4660-891c-e05535aed5e0,license.rejected,c00280e9-909c-4ba9-8aa3-836e33afcf0b,bmc-lic-11,success,10.20.47.246,Rejected license application BMC-TRD-2026-000466,"{""sla_days"": 10, ""decision_state"": ""rejected""}",2026-01-24T16:46:00+00:00
7db5fe30-832e-4229-89b7-80b09bb8b819,license.created,c23d67ed-d762-409f-bbff-33fd25793e6d,bmc-lic-08,success,10.20.43.59,Created license application BMC-SBD-2026-000467,"{""ward_code"": ""MCGM-GS"", ""city"": ""Mumbai"", ""license_type"": ""signboard_permission""}",2025-11-21T07:10:00+00:00
ec3fc814-b4e5-4ffc-a218-fb2091d4c1e2,license.created,762fb7dc-bcdd-4879-927d-29c5f36528e0,pmc-lic-15,success,10.20.131.192,Created license application PMC-TRD-2026-000468,"{""ward_code"": ""PMC-YKD"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2026-03-02T12:41:00+00:00
81a5c345-8661-4dc4-ad32-ff1c1212e772,license.approved,762fb7dc-bcdd-4879-927d-29c5f36528e0,pmc-lic-15,success,10.20.74.62,Approved license application PMC-TRD-2026-000468,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-03-09T01:41:00+00:00
fa394beb-3954-4fde-95e4-439b1eff8c1e,license.created,e716d501-a5e8-41fd-94dc-5a79c6eb4dc0,pmc-lic-09,success,10.20.184.112,Created license application PMC-SBD-2026-000469,"{""ward_code"": ""PMC-AB"", ""city"": ""Pune"", ""license_type"": ""signboard_permission""}",2026-01-09T21:42:00+00:00
c81c04d2-b22d-4025-9e88-2b43da64d0bf,license.rejected,e716d501-a5e8-41fd-94dc-5a79c6eb4dc0,pmc-lic-09,success,10.20.124.61,Rejected license application PMC-SBD-2026-000469,"{""sla_days"": 7, ""decision_state"": ""rejected""}",2026-01-16T04:42:00+00:00
56a4adbd-f530-4675-9407-b84cf8e84d97,license.created,118221bf-289d-47ec-9111-64f614ff4cc7,pmc-lic-05,success,10.20.39.92,Created license application PMC-FIR-2026-000470,"{""ward_code"": ""PMC-DS"", ""city"": ""Pune"", ""license_type"": ""fire_referral""}",2026-02-17T09:28:00+00:00
a487677f-39fa-48d7-b944-fa72097d026e,license.created,d7604212-efef-451f-85e5-b8c48f1c5533,bmc-lic-07,success,10.20.106.116,Created license application BMC-STO-2026-000471,"{""ward_code"": ""MCGM-FN"", ""city"": ""Mumbai"", ""license_type"": ""storage_noc""}",2025-12-14T23:31:00+00:00
21944f12-57fb-4151-a437-65c16c14bf30,license.created,3447017c-882a-40e3-8328-ae130845940c,bmc-lic-17,success,10.20.135.214,Created license application BMC-TRD-2026-000472,"{""ward_code"": ""MCGM-RC"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2026-01-16T08:39:00+00:00
03b08b63-b8fe-4a90-abe8-20ca8e5aeb52,license.approved,3447017c-882a-40e3-8328-ae130845940c,bmc-lic-17,success,10.20.125.54,Approved license application BMC-TRD-2026-000472,"{""sla_days"": 10, ""decision_state"": ""approved""}",2026-01-27T18:39:00+00:00
b129bcc5-e965-4181-b155-b562c0f88dd9,license.created,d04d0045-7735-4363-aef5-f9cb3fabcc32,pmc-lic-06,success,10.20.182.26,Created license application PMC-SBD-2026-000473,"{""ward_code"": ""PMC-HM"", ""city"": ""Pune"", ""license_type"": ""signboard_permission""}",2026-01-15T10:49:00+00:00
c0009a12-9eee-41c7-b82d-b99ab744ae7b,license.created,31ea4e99-1eb5-44f3-8669-4d6c701e84e8,bmc-lic-13,success,10.20.48.126,Created license application BMC-FIR-2026-000474,"{""ward_code"": ""MCGM-KW"", ""city"": ""Mumbai"", ""license_type"": ""fire_referral""}",2026-01-28T17:11:00+00:00
4de55d4d-3d29-4975-a093-88c05d799d7c,license.created,b738b53e-4d4d-4a82-b5b1-71ea210fc451,bmc-lic-23,success,10.20.64.112,Created license application BMC-TRD-2026-000475,"{""ward_code"": ""MCGM-S"", ""city"": ""Mumbai"", ""license_type"": ""trade_license""}",2025-12-15T08:01:00+00:00
8aabc98d-f46c-4a54-b820-a1362f12f1d1,license.created,f4c07c98-b816-4561-b6c2-5f05d2584ef1,bmc-lic-10,success,10.20.57.191,Created license application BMC-STO-2026-000476,"{""ward_code"": ""MCGM-HE"", ""city"": ""Mumbai"", ""license_type"": ""storage_noc""}",2026-03-07T01:25:00+00:00
0c6d2bf1-0d3e-4900-aa0e-55ee520e4e26,license.approved,f4c07c98-b816-4561-b6c2-5f05d2584ef1,bmc-lic-10,success,10.20.170.183,Approved license application BMC-STO-2026-000476,"{""sla_days"": 14, ""decision_state"": ""approved""}",2026-03-25T07:25:00+00:00
d2df249e-b920-4e6d-b262-b34ff50aca6d,license.created,766b7e89-c077-493c-b475-3a479ca35cbd,pmc-lic-10,success,10.20.2.11,Created license application PMC-TRD-2026-000477,"{""ward_code"": ""PMC-WK"", ""city"": ""Pune"", ""license_type"": ""trade_license""}",2025-11-07T05:52:00+00:00
d04924e8-8c0f-4edb-8fc3-f38d3bcb2397,license.created,5ff76a83-201c-44ca-8146-fc32cacbe792,pmc-lic-08,success,10.20.136.8,Created license application PMC-FIR-2026-000478,"{""ward_code"": ""PMC-KY"", ""city"": ""Pune"", ""license_type"": ""fire_referral""}",2025-12-04T05:41:00+00:00
